rbid,type,date,year,category,name,pdf
17100,Regleringsbrev,2015-12-17,2016,Myndighet,Forum för levande historia,True
17101,Regleringsbrev,2015-12-17,2016,Myndighet,Nämnden för statligt stöd till trossamfund,True
17102,Regleringsbrev,2015-12-18,2016,Anslag,2:63,True
17103,Regleringsbrev,2015-12-10,2016,Anslag,6:6,True
17104,Regleringsbrev,2015-12-10,2016,Anslag,13:2,True
17105,Regleringsbrev,2015-12-17,2016,Anslag,1:14,True
17106,Regleringsbrev,2015-12-17,2016,Anslag,1:3,True
17107,Regleringsbrev,2015-12-10,2016,Myndighet,Överklagandenämnden för studiestöd,True
17108,Regleringsbrev,2015-12-10,2016,Anslag,1:6,True
17109,Regleringsbrev,2015-12-17,2016,Myndighet,Revisorsnämnden,True
17110,Regleringsbrev,2015-12-18,2016,Myndighet,Statens jordbruksverk,True
17111,Regleringsbrev,2015-12-10,2016,Anslag,3:1,True
17112,Regleringsbrev,2015-12-18,2016,Myndighet,Försvarets materielverk,True
17115,Regleringsbrev,2015-12-17,2016,Myndighet,Konkurrensverket,True
17116,Regleringsbrev,2015-12-18,2016,Anslag,1:17,True
17118,Regleringsbrev,2015-12-18,2016,Myndighet,Elsäkerhetsverket,True
17119,Regleringsbrev,2015-12-17,2016,Myndighet,Folkhälsomyndigheten,True
17121,Regleringsbrev,2015-12-17,2016,Anslag,1:18,True
17123,Regleringsbrev,2015-12-17,2016,Anslag,1:19,True
17124,Regleringsbrev,2015-12-17,2016,Myndighet,Statens beredning för medicinsk och social utvärdering,True
17125,Regleringsbrev,2015-12-17,2016,Myndighet,Trafikanalys,True
17126,Regleringsbrev,2015-12-18,2016,Anslag,1:13,True
17127,Regleringsbrev,2015-12-18,2016,Anslag,1:11 och 1:14,True
17128,Regleringsbrev,2015-12-17,2016,Myndighet,Luftfartsverket,True
17129,Regleringsbrev,2015-12-17,2016,Anslag,1:8,True
17130,Regleringsbrev,2015-12-17,2016,Anslag,2:5,True
17131,Regleringsbrev,2015-12-18,2016,Myndighet,Blekinge tekniska högskola,True
17132,Regleringsbrev,2015-12-18,2016,Myndighet,Försvarshögskolan,True
17133,Regleringsbrev,2015-12-18,2016,Myndighet,Gymnastik- och idrottshögskolan,True
17134,Regleringsbrev,2015-12-18,2016,Myndighet,Göteborgs universitet,True
17135,Regleringsbrev,2015-12-10,2016,Anslag,13:5,True
17136,Regleringsbrev,2015-12-17,2016,Anslag,13:6,True
17137,Regleringsbrev,2015-12-10,2016,Anslag,13:3,True
17138,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan Dalarna,True
17139,Regleringsbrev,2015-12-18,2016,Anslag,2:6,True
17140,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan i Borås,True
17141,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan i Gävle,True
17142,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan i Halmstad,True
17143,Regleringsbrev,2015-12-17,2016,Myndighet,Energimarknadsinspektionen,True
17144,Regleringsbrev,2015-12-18,2016,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
17145,Regleringsbrev,2015-12-17,2016,Myndighet,Patent- och registreringsverket,True
17146,Regleringsbrev,2015-12-17,2016,Myndighet,Patentbesvärsrätten,True
17147,Regleringsbrev,2015-12-17,2016,Myndighet,Patentombudsnämnden,True
17148,Regleringsbrev,2015-12-17,2016,Myndighet,Havs- och vattenmyndigheten,True
17149,Regleringsbrev,2015-12-18,2016,Anslag,1:16 och 1:17,True
17151,Regleringsbrev,2015-12-17,2016,Myndighet,Myndigheten för tillgängliga medier,True
17152,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan i Skövde,True
17153,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan Kristianstad,True
17154,Regleringsbrev,2015-12-18,2016,Myndighet,Högskolan Väst,True
17155,Regleringsbrev,2015-12-18,2016,Myndighet,Karlstads universitet,True
17156,Regleringsbrev,2015-12-18,2016,Myndighet,Konstfack,True
17157,Regleringsbrev,2015-12-18,2016,Myndighet,Kungl. Konsthögskolan,True
17158,Regleringsbrev,2015-12-18,2016,Myndighet,Kungl. Musikhögskolan i Stockholm,True
17159,Regleringsbrev,2015-12-18,2016,Myndighet,Linnéuniversitetet,True
17160,Regleringsbrev,2015-12-18,2016,Myndighet,Malmö högskola,True
17161,Regleringsbrev,2015-12-18,2016,Myndighet,Uppsala universitet,True
17162,Ändringsbeslut,2015-11-19,2015,Myndighet,Statens va-nämnd,True
17163,Regleringsbrev,2015-12-17,2016,Myndighet,Domarnämnden,True
17164,Regleringsbrev,2015-12-10,2016,Myndighet,Diskrimineringsombudsmannen,True
17165,Ändringsbeslut,2015-11-19,2015,Myndighet,Naturvårdsverket,True
17166,Regleringsbrev,2015-12-18,2016,Myndighet,Strålsäkerhetsmyndigheten,True
17167,Regleringsbrev,2015-12-17,2016,Anslag,1:10,True
17168,Regleringsbrev,2015-12-17,2016,Myndighet,Läkemedelsverket,True
17169,Regleringsbrev,2015-12-18,2016,Myndighet,regionala etikprövningsnämnder,True
17170,Regleringsbrev,2015-12-18,2016,Myndighet,Sveriges lantbruksuniversitet,True
17171,Regleringsbrev,2015-12-17,2016,Anslag,7:1 och 7:2,True
17172,Regleringsbrev,2015-12-10,2016,Myndighet,"Myndigheten för press, radio och tv",True
17173,Regleringsbrev,2015-12-17,2016,Anslag,2:2,True
17174,Regleringsbrev,2015-12-10,2016,Anslag,13:1,True
17175,Regleringsbrev,2015-12-17,2016,Myndighet,Sveriges meteorologiska och hydrologiska institut,True
17176,Regleringsbrev,2015-12-17,2016,Myndighet,E-hälsomyndigheten,True
17177,Ändringsbeslut,2015-11-19,2015,Anslag,1:16 och 1:17,True
17178,Regleringsbrev,2015-12-18,2016,Myndighet,Svenska Unescorådet,True
17179,Ändringsbeslut,2015-11-12,2015,Myndighet,Brottsoffermyndigheten,True
17180,Regleringsbrev,2015-12-17,2016,Myndighet,Ekobrottsmyndigheten,True
17182,Regleringsbrev,2015-12-17,2016,Myndighet,Sveriges Domstolar,True
17183,Regleringsbrev,2015-12-17,2016,Myndighet,"Forskningsrådet för hälsa, arbetsliv och välfärd",True
17184,Ändringsbeslut,2015-11-12,2015,Myndighet,Statens centrum för arkitektur och design,True
17185,Regleringsbrev,2015-12-17,2016,Myndighet,Inspektionen för socialförsäkringen,True
17186,Ändringsbeslut,2015-11-26,2015,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
17187,Regleringsbrev,2015-12-17,2016,Myndighet,Kemikalieinspektionen,True
17189,Regleringsbrev,2015-12-18,2016,Myndighet,universitet och högskolor,True
17193,Regleringsbrev,2015-12-18,2016,Anslag,1:23,True
17199,Regleringsbrev,2015-12-10,2016,Anslag,1:4,True
17202,Regleringsbrev,2015-12-17,2016,Myndighet,Rättsmedicinalverket,True
17204,Regleringsbrev,2015-12-17,2016,Anslag,1:11,True
17205,Regleringsbrev,2015-12-17,2016,Anslag,1:15,True
17207,Regleringsbrev,2015-12-10,2016,Anslag,11:2,True
17208,Regleringsbrev,2015-12-17,2016,Anslag,1:9,True
17211,Regleringsbrev,2015-12-17,2016,Myndighet,Myndigheten för vård- och omsorgsanalys,True
17212,Regleringsbrev,2015-12-17,2016,Anslag,1:8,True
17215,Regleringsbrev,2015-12-18,2016,Anslag,2:64 och 2:65,True
17216,Regleringsbrev,2015-12-17,2016,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",True
17217,Ändringsbeslut,2015-11-19,2015,Anslag,1:8,True
17220,Regleringsbrev,2015-12-18,2016,Anslag,1:10,True
17221,Regleringsbrev,2015-12-17,2016,Myndighet,Statens geotekniska institut,True
17222,Regleringsbrev,2015-12-17,2016,Anslag,1:9 (2015) och 1:7,True
17223,Regleringsbrev,2015-12-10,2016,Myndighet,Statens medieråd,True
17224,Ändringsbeslut,2015-11-26,2015,Anslag,1:1,True
17225,Ändringsbeslut,2015-11-26,2015,Anslag,1:1,True
17226,Regleringsbrev,2015-12-17,2016,Myndighet,Myndigheten för tillväxtpolitiska utvärderingar och analyser,True
17227,Regleringsbrev,2015-12-17,2016,Anslag,1:13,True
17228,Regleringsbrev,2015-12-17,2016,Myndighet,Nordiska Afrikainstitutet,True
17230,Regleringsbrev,2015-12-18,2016,Anslag,1:5,True
17231,Regleringsbrev,2015-12-18,2016,Myndighet,Karolinska institutet,True
17233,Regleringsbrev,2015-12-18,2016,Myndighet,Linköpings universitet,True
17234,Regleringsbrev,2015-12-18,2016,Myndighet,Luleå tekniska universitet,True
17235,Regleringsbrev,2015-12-18,2016,Myndighet,Lunds universitet,True
17236,Regleringsbrev,2015-12-18,2016,Myndighet,Mittuniversitetet,True
17237,Regleringsbrev,2015-12-18,2016,Myndighet,Stockholms universitet,True
17238,Regleringsbrev,2015-12-18,2016,Myndighet,Umeå universitet,True
17239,Regleringsbrev,2015-12-18,2016,Myndighet,Örebro universitet,True
17240,Ändringsbeslut,2015-12-03,2015,Anslag,1:11 och 1:14,True
17241,Regleringsbrev,2015-12-18,2016,Myndighet,Mälardalens högskola,True
17242,Regleringsbrev,2015-12-18,2016,Myndighet,Stockholms konstnärliga högskola,True
17243,Regleringsbrev,2015-12-18,2016,Myndighet,Södertörns högskola,True
17244,Regleringsbrev,2015-12-18,2016,Myndighet,Kungl. Tekniska högskolan,True
17245,Regleringsbrev,2015-12-17,2016,Myndighet,Sveriges geologiska undersökning,True
17249,Ändringsbeslut,2015-11-19,2015,Myndighet,Universitets- och högskolerådet,True
17250,Ändringsbeslut,2015-11-26,2015,Myndighet,Försvarsexportmyndigheten,True
17251,Ändringsbeslut,2015-11-26,2015,Myndighet,Sveriges Domstolar,True
17252,Ändringsbeslut,2015-11-19,2015,Myndighet,Folkhälsomyndigheten,True
17253,Regleringsbrev,2015-12-17,2016,Anslag,2:3,True
17254,Regleringsbrev,2015-12-17,2016,Myndighet,Brottsförebyggande rådet,True
17256,Regleringsbrev,2015-12-18,2016,Myndighet,Arbetsförmedlingen,True
17257,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Göteborg,True
17258,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Linköping,True
17259,Regleringsbrev,2015-12-18,2016,Myndighet,Livsmedelsverket,True
17260,Ändringsbeslut,2015-12-10,2015,Myndighet,Statens skolverk,True
17261,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Lund,True
17262,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Stockholm,True
17263,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Umeå,True
17264,Regleringsbrev,2015-12-18,2016,Myndighet,Regionala etikprövningsnämnden i Uppsala,True
17265,Regleringsbrev,2015-12-18,2016,Myndighet,Skogsstyrelsen,True
17266,Regleringsbrev,2015-12-18,2016,Myndighet,Försvarsmakten,True
17268,Regleringsbrev,2015-12-17,2016,Myndighet,Datainspektionen,True
17269,Regleringsbrev,2015-12-17,2016,Anslag,1:7,True
17270,Regleringsbrev,2015-12-18,2016,Anslag,1:14,True
17271,Regleringsbrev,2015-12-18,2016,Anslag,1:7,True
17272,Ändringsbeslut,2015-11-26,2015,Myndighet,Kriminalvården,True
17273,Regleringsbrev,2015-12-17,2016,Myndighet,Kriminalvården,True
17275,Ändringsbeslut,2015-11-19,2015,Anslag,1:6,True
17277,Ändringsbeslut,2015-11-19,2015,Anslag,1:7,True
17278,Ändringsbeslut,2015-12-10,2015,Anslag,1:25 och 1:26,True
17279,Ändringsbeslut,2015-11-19,2015,Myndighet,Socialstyrelsen,True
17280,Regleringsbrev,2015-12-18,2016,Myndighet,Universitetskanslersämbetet,True
17281,Regleringsbrev,2015-12-17,2016,Anslag,1:20,True
17282,Regleringsbrev,2015-12-10,2016,Myndighet,Regeringskansliet,True
17283,Ändringsbeslut,2015-12-03,2015,Myndighet,Sameskolstyrelsen,True
17284,Ändringsbeslut,2015-11-19,2015,Myndighet,Försäkringskassan,True
17285,Regleringsbrev,2015-12-17,2016,Anslag,2:6,True
17286,Regleringsbrev,2015-12-17,2016,Myndighet,Lantmäteriet,True
17287,Regleringsbrev,2015-12-10,2016,Anslag,6:4,True
17288,Ändringsbeslut,2015-11-19,2015,Myndighet,Konkurrensverket,True
17290,Ändringsbeslut,2015-11-19,2015,Myndighet,Pensionsmyndigheten,True
17291,Regleringsbrev,2015-12-17,2016,Anslag,1:3 (2015) och 1:4,True
17292,Ändringsbeslut,2015-11-26,2015,Myndighet,Justitiekanslern,True
17293,Regleringsbrev,2015-12-17,2016,Myndighet,Brottsoffermyndigheten,True
17294,Regleringsbrev,2015-12-17,2016,Anslag,1:10,True
17296,Regleringsbrev,2015-12-17,2016,Myndighet,Inspektionen för arbetslöshetsförsäkringen,True
17298,Ändringsbeslut,2015-12-10,2015,Anslag,1:2,True
17300,Ändringsbeslut,2015-11-26,2015,Myndighet,regionala etikprövningsnämnder,True
17301,Regleringsbrev,2015-12-18,2016,Myndighet,Kustbevakningen,True
17304,Ändringsbeslut,2015-11-26,2015,Myndighet,Tillväxtverket,True
17305,Regleringsbrev,2015-12-18,2016,Myndighet,Statens skolinspektion,True
17306,Ändringsbeslut,2015-12-17,2015,Myndighet,"Forskningsrådet för miljö, areella näringar och samhällsbyggande",True
17307,Ändringsbeslut,2015-12-03,2015,Anslag,2:64,True
17309,Regleringsbrev,2015-12-18,2016,Myndighet,Statens veterinärmedicinska anstalt,True
17310,Regleringsbrev,2015-12-18,2016,Anslag,1:24,True
17311,Regleringsbrev,2015-12-18,2016,Anslag,1:25 och 1:26,True
17313,Regleringsbrev,2015-12-17,2016,Myndighet,Bolagsverket,True
17314,Ändringsbeslut,2015-12-10,2015,Myndighet,Svenska institutet för europapolitiska studier,True
17315,Regleringsbrev,2015-12-17,2016,Anslag,1:4 och 1:5,True
17316,Regleringsbrev,2015-12-17,2016,Anslag,1:4,True
17317,Regleringsbrev,2015-12-10,2016,Anslag,1:3,True
17318,Regleringsbrev,2015-12-10,2016,Myndighet,länsstyrelserna,True
17319,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Blekinge län,False
17320,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Dalarnas län,False
17321,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Gotlands län,False
17322,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Gävleborgs län,False
17323,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Hallands län,False
17324,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Jämtlands län,False
17325,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Jönköpings län,False
17326,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Kalmar län,False
17327,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Kronobergs län,False
17328,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Norrbottens län,False
17329,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Skåne län,False
17330,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Stockholms län,False
17331,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Södermanlands län,False
17332,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Uppsala län,False
17333,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Värmlands län,False
17334,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Västerbottens län,False
17335,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Västernorrlands län,False
17336,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Västmanlands län,False
17337,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Västra Götalands län,False
17338,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Örebro län,False
17339,Regleringsbrev,,2016,Myndighet,Länsstyrelsen i Östergötlands län,False
17340,Ändringsbeslut,2015-12-03,2015,Anslag,2:3,True
17341,Ändringsbeslut,2015-12-03,2015,Anslag,2:4,True
17342,Regleringsbrev,2015-12-17,2016,Myndighet,Institutet för arbetsmarknads- och utbildningspolitisk utvärdering,True
17343,Ändringsbeslut,2015-12-03,2015,Anslag,4:4,True
17344,Regleringsbrev,2015-12-17,2016,Anslag,1:13,True
17345,Ändringsbeslut,2015-11-26,2015,Myndighet,Myndigheten för samhällsskydd och beredskap,True
17346,Ändringsbeslut,2015-12-03,2015,Anslag,1:1,True
17347,Regleringsbrev,2015-12-17,2016,Anslag,1:10,True
17348,Regleringsbrev,2015-12-18,2016,Myndighet,Totalförsvarets forskningsinstitut,True
17350,Ändringsbeslut,2015-11-26,2015,Anslag,1:5,True
17351,Ändringsbeslut,2015-12-03,2015,Myndighet,länsstyrelserna,True
17352,Ändringsbeslut,,2015,Myndighet,Länsstyrelsen i Stockholms län,False
17353,Ändringsbeslut,,2015,Myndighet,Länsstyrelsen i Södermanlands län,False
17354,Regleringsbrev,2015-12-17,2015,Anslag,1:5,True
17355,Ändringsbeslut,2015-11-26,2015,Myndighet,Mittuniversitetet,True
17356,Ändringsbeslut,,2015,Myndighet,Länsstyrelsen i Norrbottens län,False
17357,Ändringsbeslut,2015-11-26,2015,Anslag,14:1 och 14:2,True
17358,Ändringsbeslut,2015-12-17,2015,Myndighet,Skatteverket,True
17359,Ändringsbeslut,2015-11-26,2015,Anslag,1:3,True
17360,Ändringsbeslut,2015-12-18,2015,Anslag,14:3,True
17361,Regleringsbrev,2015-12-18,2016,Anslag,1:7,True
17362,Ändringsbeslut,2015-12-10,2015,Anslag,4:5,True
17363,Ändringsbeslut,2015-12-03,2015,Myndighet,Strålsäkerhetsmyndigheten,True
17365,Ändringsbeslut,2015-12-11,2015,Anslag,13:6,True
17366,Ändringsbeslut,2015-12-11,2015,Anslag,13:1,True
17367,Ändringsbeslut,2015-12-10,2015,Myndighet,Statens jordbruksverk,True
17368,Ändringsbeslut,2015-12-17,2015,Myndighet,Rådet för Europeiska socialfonden i Sverige,True
17369,Regleringsbrev,2015-12-10,2015,Anslag,1:13 (2014),True
17370,Ändringsbeslut,2015-12-17,2015,Myndighet,Statens va-nämnd,True
17371,Regleringsbrev,2015-12-17,2016,Anslag,1:19,True
17372,Ändringsbeslut,2015-12-18,2015,Anslag,1:5,True
17373,Ändringsbeslut,2015-12-10,2015,Myndighet,Socialstyrelsen,True
17374,Ändringsbeslut,2015-12-10,2015,Myndighet,Pensionsmyndigheten,True
17375,Ändringsbeslut,2015-12-03,2015,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
17376,Ändringsbeslut,2015-12-17,2015,Anslag,1:1,True
17377,Ändringsbeslut,2015-12-17,2015,Myndighet,Trafikverket,True
17379,Ändringsbeslut,2015-12-10,2015,Anslag,1:2,True
17381,Ändringsbeslut,2015-12-17,2015,Anslag,1:18,True
17382,Ändringsbeslut,2015-12-17,2015,Myndighet,Polismyndigheten,True
17383,Ändringsbeslut,2015-12-17,2015,Anslag,7:1 och 7:2,True
17384,Ändringsbeslut,2015-12-17,2015,Anslag,1:10,True
17385,Regleringsbrev,2015-12-17,2016,Myndighet,Säkerhetspolisen,True
17386,Ändringsbeslut,2015-12-17,2015,Anslag,1:4,True
17387,Ändringsbeslut,2015-12-17,2015,Myndighet,Myndigheten för samhällsskydd och beredskap,True
17388,Ändringsbeslut,2015-12-17,2015,Myndighet,Sametinget,True
17389,Ändringsbeslut,2015-12-18,2015,Myndighet,Sjöfartsverket,True
17391,Ändringsbeslut,2016-01-14,2016,Myndighet,Myndigheten för yrkeshögskolan,True
17392,Ändringsbeslut,2016-01-21,2016,Myndighet,Trafikverket,True
17393,Ändringsbeslut,2016-01-21,2016,Myndighet,Exportkreditnämnden,True
17395,Ändringsbeslut,2016-01-21,2016,Myndighet,Försvarsmakten,True
17396,Ändringsbeslut,2016-02-25,2016,Anslag,6:2,True
17397,Ändringsbeslut,2016-01-21,2016,Anslag,4:5,True
17398,Ändringsbeslut,2016-01-28,2016,Anslag,1:11 och 1:14,True
17399,Ändringsbeslut,2016-01-28,2016,Myndighet,Arbetsmiljöverket,True
17400,Ändringsbeslut,2016-01-21,2016,Myndighet,Tillväxtverket,True
17403,Ändringsbeslut,2016-01-28,2016,Myndighet,Riksgäldskontoret,True
17404,Ändringsbeslut,2016-02-11,2016,Anslag,1:2 och 1:4,True
17405,Ändringsbeslut,2016-01-28,2016,Myndighet,Nämnden för statligt stöd till trossamfund,True
17406,Ändringsbeslut,2016-01-28,2016,Myndighet,Arbetsförmedlingen,True
17407,Ändringsbeslut,2016-01-28,2016,Anslag,1:1,True
17408,Ändringsbeslut,2016-01-28,2016,Myndighet,Statens jordbruksverk,True
17409,Ändringsbeslut,2016-01-28,2016,Myndighet,Myndigheten för yrkeshögskolan,True
17411,Ändringsbeslut,2016-01-28,2016,Anslag,6:1,True
17412,Ändringsbeslut,2016-01-21,2016,Anslag,3:1,True
17415,Ändringsbeslut,2016-01-28,2016,Myndighet,Boverket,True
17416,Ändringsbeslut,2016-02-11,2016,Myndighet,Specialpedagogiska skolmyndigheten,True
17417,Ändringsbeslut,2016-02-04,2016,Myndighet,Statens haverikommission,True
17418,Ändringsbeslut,2016-02-04,2016,Myndighet,Kustbevakningen,True
17419,Ändringsbeslut,2016-02-11,2016,Myndighet,Försvarsmakten,True
17420,Ändringsbeslut,2016-02-11,2016,Myndighet,Försvarsmakten,True
17421,Ändringsbeslut,2016-02-04,2016,Myndighet,Styrelsen för internationellt utvecklingssamarbete,True
17422,Ändringsbeslut,2016-03-23,2016,Myndighet,Statens skolverk,True
17423,Ändringsbeslut,2016-06-22,2016,Myndighet,Marknadsdomstolen,True
17424,Ändringsbeslut,2016-02-18,2016,Myndighet,länsstyrelserna,True
17425,Ändringsbeslut,2016-02-04,2016,Myndighet,Statens konstråd,True
17427,Ändringsbeslut,2016-02-11,2016,Anslag,1:16 och 1:17,True
17428,Ändringsbeslut,2016-02-04,2016,Myndighet,Migrationsverket,True
17429,Ändringsbeslut,2016-02-04,2016,Myndighet,Justitiekanslern,True
17431,Ändringsbeslut,2016-02-04,2016,Myndighet,Sveriges Domstolar,True
17432,Ändringsbeslut,2016-02-11,2016,Myndighet,Tillväxtverket,True
17434,Ändringsbeslut,2016-06-22,2016,Anslag,4:7,True
17436,Ändringsbeslut,2016-02-18,2016,Myndighet,Vetenskapsrådet,True
17437,Ändringsbeslut,2016-02-25,2016,Myndighet,Socialstyrelsen,True
17438,Ändringsbeslut,2016-02-25,2016,Anslag,4:2,True
17440,Ändringsbeslut,2016-04-07,2016,Anslag,3:13,True
17442,Ändringsbeslut,2016-02-11,2016,Myndighet,Livsmedelsverket,True
17443,Ändringsbeslut,2016-02-25,2016,Anslag,"14:1, 14:2 och 14:3",True
17445,Ändringsbeslut,2016-02-18,2016,Myndighet,Bolagsverket,True
17446,Ändringsbeslut,2016-02-25,2016,Anslag,1:5,True
17447,Ändringsbeslut,2016-02-25,2016,Myndighet,Arbetsförmedlingen,True
17448,Ändringsbeslut,2016-03-23,2016,Myndighet,Valmyndigheten,True
17449,Ändringsbeslut,2016-02-25,2016,Anslag,2:2,True
